Name,Width,Height,Depth,Artist Name,Country,Price,Category
y908797 / Lover - {$M},29,42,0.1,Leni Smoragdova,United Kingdom,$750,Drawings
Nocturnes. TALKING TO THE MOON,23,33,0.1,Elisheva Nesis,Israel,$370,Drawings
Multiplier 2,61,45.7,0.3,Damien Gilley,United States,"$1,150",Drawings
Op. 211. parallel line drawing serail,19.7,23.6,0.4,Gyula Sági,Germany,"$1,040",Drawings
First self-portrait,9.4,12.6,0,Frederic Belaubre,France,$170,Drawings
Nude in Solar Wind,14,11,1,Erik Sulander,,$230,Drawings
Old Farm House,11.8,8.3,0.4,Damian Osborne,South Africa,$390,Drawings
Monsters,36,24,1,Elizabeth Kenney,United States,$465,Drawings
Migration by Boat,36,36,1.5,Melinda Hoffman,,"$1,670",Drawings
"Model, 1988",9.4,7.5,0,Frederic Belaubre,France,$150,Drawings
Nervous aliens,39.4,27.6,0.4,Nebojsa Ruzic Varda,Serbia,$710,Drawings
Trend,13,19.5,0.1,Akemi Watanabe,United States,$135,Drawings
LINES 84,15.7,11.8,1.2,Annette Mewes-Thoms,Germany,$610,Drawings
Accelerated course to build a bird house for the copy with the chicks have on the early spring,12.8,9.1,0.1,Remigiusz Dobrowolski,Poland,$170,Drawings
Fitting rooms,9,13,0.1,Karolina Kawa,Spain,$267,Drawings
Lorca,11.8,15.7,0.8,Andreas Giannoutsos,Greece,"$1,600",Drawings
Shield,7.9,11.8,0.8,Andreas Giannoutsos,Greece,"$1,200",Drawings
havasupai dusk,20,16,0.1,laurelea kim,United States,$390,Drawings
Young Man Sketch.#2,16.1,26,0,Margaryta Verkhovets,Poland,$170,Drawings
"""Circe""",18,24,0.1,Eric Armusik,United States,"$1,450",Drawings
Cotton Cloud One,24,16,0.1,Daniel Jones,United States,$290,Drawings
President Obama and Queen Elizabeth II,11,8,0,Yasha Harari,United States,"$5,350",Drawings
LA2489 Chateau Marmont,18,24,0.1,Joshua Wong,United States,$740,Drawings
An Orgy Of Self-Pity,13.8,9.8,0,Michael Hayter,United Kingdom,$280,Drawings
No title,8.3,11.7,0.1,Renata Lombard,,$329,Drawings
Other #32,10.2,7.1,0,Thorben Nolsen,Netherlands,$150,Drawings
Sachiko in Fishnet,14,17,0.1,Christopher LoPresti,United States,"$2,070",Drawings
The Stranger: humani corporis mysterium,39.4,53.1,0,Newton Scheufler,Brazil,"$1,040",Drawings
Pottery by Robert S. Lee (Sketchbook p. 82),9.8,8.8,0.1,Robert Lee,United States,"$30,750",Drawings
Lonelly #4,27.6,39.4,0,Michał Wojtysiak,Poland,$430,Drawings
Pet My Dog,8.2,11.6,0.1,Dheeraj Abrol,Australia,$150,Drawings
Sgraffiti 439 (70 x 50 cm),19.7,27.6,0,Michael Lentz,Germany,$410,Drawings
Helping Hands-1,6.4,9.4,0.1,Shanmukha Inkas,Qatar,$161,Drawings
The Women 181×257mm illustration,7.1,10.1,0,Kouhei Hayashi,Japan,$220,Drawings
secret dreams,15,12.6,0,Konrad Biro,Hungary,$220,Drawings
City and small boats,11.7,8.3,0,Eustaquio Carrasco,Spain,$480,Drawings
"COUPLE 426, 100x70 cm",27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
PARAGON OF VIRTUE,6.4,11,0.1,Marcia Woods,United States Minor Outlying Islands,$715,Drawings
Inhabit 3,7.1,9.4,0.4,Ariadna Pedemonte,Spain,$150,Drawings
The Mix,11.4,8.3,0,Frederic Belaubre,France,$150,Drawings
Marilyn Candy,39.4,27.6,0.1,Jose Parra-Moreno,Spain,"$1,090",Drawings
The fortune-teller II,15.7,11.8,0.4,Andreas Giannoutsos,Greece,"$1,600",Drawings
Self portrait in the high speed train toilets mirror,5.3,7.7,0,patrick szymanek,France,$150,Drawings
Haagse Bos (The Hague Forest) - 02-11-15,11.7,8.3,0,Corné Akkers,Netherlands,"$1,860",Drawings
Utopia 25,15.7,23.6,0.6,Fin de Semana,,$370,Drawings
Utopia 17,15.7,23.6,0,Fin de Semana,,$370,Drawings
red. 5,8,8,2,Marie Tosto,United States,$545,Drawings
Feline Perch,16.1,11.4,0,Soo Beng Lim,Australia,$410,Drawings
"An exercise in making a Self Portrait, No.  1.",17,22,0.1,Marianne Sturtridge,United Kingdom,"$1,930",Drawings
Luka`s Love - Football (Soccer),4.7,6.1,0,Maja Milovanovic,Serbia,$180,Drawings
Plaza,30,40,0.1,Zodiak Paredes,United States,"$7,800",Drawings
samurai,6.3,7.1,0.4,stefano giovanni camera,Italy,$150,Drawings
Splash Hummingbird & Flower-Digital with Acrylic paint touch painting on canvas,30,30,1,Samiran Sarkar,India,$650,Drawings
Luciding,24,18,0.1,Anita Zotkina,United States,$565,Drawings
Nude: 3734,18,24,0.1,Lewis Evans,Canada,$180,Drawings
Peggy Standing,17.7,20.9,0,motoko kamada,United States,$345,Drawings
a bouquet in a teapot,19.7,23.6,0.1,Masha Brzhezinskaya,,$460,Drawings
The Tree on the Hill,11.6,8.2,0,Igor Pose,Belgium,$555,Drawings
thoughtful,16.5,19.7,0.8,Umberto Papale,Italy,$330,Drawings
Seated Pose of A Woman Figure 278,22,30,1,Shant Beudjekian,United States,"$2,670",Drawings
Figure 9,8.3,11.7,0,Eustaquio Carrasco,Spain,$295,Drawings
Crossway ,27.6,39.4,0.4,Victor Tarragó,Spain,$550,Drawings
GINGER PLOT,13,9.1,0,Elisheva Nesis,Israel,$400,Drawings
NUDE No. 3687 (100 x 70 cm),27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
Tadpoles,8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
Reyhaneh,8,12,2,Nadra Khan,Pakistan,$330,Drawings
Nude No. 3650 (100 x 70 cm),27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
untitled,7.9,11,0,Michele Cannavale,Italy,$150,Drawings
Ancient Warriors - diptych,20,42,0.8,Carlo Grassini,United States,$988,Drawings
Axis Figures,35,23,2,Daena Title,United States,"$1,970",Drawings
Ayano (Portrait of Japanese Geisha Girl),12,9,0.5,Jayne Somogy,United States,$165,Drawings
The three trees along the river Don,15.7,11.8,0.4,Kate Steenhauer,United Kingdom,$740,Drawings
book 38,11.8,9.4,1.2,Jovana Knezevic Brankovic,United States,$430,Drawings
Book 12,11.8,9.4,1.2,Jovana Knezevic Brankovic,United States,$499,Drawings
Shark,8.3,11.7,0.8,Vladimir Ilievski,Macedonia,$330,Drawings
Sleepyhead,39.4,27.6,0.4,Kasia Gawron,Poland,$390,Drawings
God Prophet (Study),9,11,1,John Webster,United States,$330,Drawings
WHAT DID YOU SAY?P-3 19 14MRS-1030PM,9,12,0.1,tj owens,United States,$450,Drawings
Concept of Flat 1,63,45.7,0.4,Ichiro Yamamoto,Japan,"$26,000",Drawings
The Race of the Pichu-Pichu,16,16,0.5,Pablo Montes,Puerto Rico,"$1,115",Drawings
"My mother's wedding, 1968",12.8,15.9,0,Federico Cortese,Italy,$360,Drawings
The Other Side of the Dream,40,32,0.2,William Macdonald,Canada,"$2,210",Drawings
Garden (1979),17.5,24.5,0.1,Dietmar Scherf,United States,"$7,000",Drawings
Over the white wall,27.6,19.7,0.4,Red Tweny,Italy,"$1,060",Drawings
y908797 / Lover - {$M},11.4,16.5,0,Leni Smoragdova,United Kingdom,$750,Drawings
Nocturnes. TALKING TO THE MOON,9.1,13,0,Elisheva Nesis,Israel,$370,Drawings
Multiplier 2,24,18,0.1,Damien Gilley,United States,"$1,150",Drawings
Discovered Landscape,19.8,14,0.1,Gregory Kitterle,United States,"$1,300",Drawings
Stripped,8.3,11.7,0.1,Zoe Clements,United Kingdom,$445,Drawings
MetaExtractorToolSpooler vs. InfinityLoopToolSpooler,23.3,16.5,0,Michael Schmidt Stuttgart,Germany,$810,Drawings
Geordnetes Chaos,11.4,15.7,0.1,Uwe Schein,Germany,"$3,270",Drawings
Finite infinity n.3,13.8,19.7,0,Michelangelo Janigro,Italy,$925,Drawings
Wedges with inside yellow and ocher inclusions,19.7,15,0,Federico Cortese,Italy,$340,Drawings
Harbor Sunset,18.4,28.4,0.1,Jelena Djokic,Serbia,$413,Drawings
mountain under the moon,31.9,36.2,0.2,Xie tianzi,Spain,"$1,460",Drawings
River trouts,23.6,17.7,0.1,Elisa Ochoa,Portugal,$710,Drawings
Tango dancers,39.4,39.4,0.4,Raquel Sarangello,Argentina,"$2,210",Drawings
Contortionist,19,19,1,Sean Ward,United States,$565,Drawings
Almost Fading Venus VII Op.518 MMXXII,11.7,16.5,0,Raffaello EROICO,France,$900,Drawings
No 87,16,19,0.1,james hussey,United Kingdom,$730,Drawings
Love the Fish,11.4,16.5,0.4,Silvia Rubboli Golf,Australia,$890,Drawings
Relax3,25.6,19.7,0,Olga Gál,,$570,Drawings
“I don’t wear braces.”,48,36,1.5,Philip Leister,,"$1,400",Drawings
"""A boar""",11.4,8.3,0.1,Fefa Koroleva,Latvia,$170,Drawings
‘’Coronavirus Party Pooper”,9,12,0.2,Claus Castenskiold,United States,$420,Drawings
Riders,8.3,5.8,0.1,John Conway,Ireland,$250,Drawings
Eleanor,19.7,25.6,0,Olga Gál,,$640,Drawings
Mini leaves,9,9,0.1,Priti Biscuitwala,India,$450,Drawings
Reverse Nude,12,15.7,0,Nadja Solovieva,United Kingdom,$790,Drawings
Aborigeno,9.4,13,0.1,Scala Roberto,Italy,$170,Drawings
The birth of the Infanta -Set of 4 book illustrations,5.8,8.2,0.1,Elena Blanco,United Kingdom,$490,Drawings
60- Chico y Peces.,8.3,11.8,0,CARMEN LUNA,Spain,$295,Drawings
witch,27.6,39.4,0.1,Barbara Kroll,Germany,"$1,310",Drawings
Hurly burly,11.8,15.7,0,Till Felix Hallauer,Germany,$310,Drawings
la tourmente,9.4,12.6,0,Véronique Desbrosses,France,$250,Drawings
Study of seated woman,22.4,30,0.1,Vaughn Gillson,Canada,$570,Drawings
OVER BOOKED -  4 16 17LV441P,10.5,8.5,0.1,tj owens,United States,$815,Drawings
Ascension IV,19.7,27.5,0.1,Jordan Eastwood,United Kingdom,$540,Drawings
20090212 07,8.5,11,0.1,Louis-Francois Alarie,Canada,$150,Drawings
"""Grapefruit, juicy fruit""",36,61,0.1,Derya Kadipasaoglu,United States,"$1,080",Drawings
Portrait of Steven Mnuchin,23.5,30,0.1,Blake Hughes,United States,$265,Drawings
feeling alive,22,30,0.1,Anne Hoover,Canada,$690,Drawings
Evening,8.3,11.4,0,Frederic Belaubre,France,$160,Drawings
20080606 09,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080604 02,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
Carry Grant - Pencil Drawing,9,12.5,0.1,Keith Harrop,United States,$315,Drawings
20080522 e52 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080511 e36,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080423 f15,8.5,11,0.1,Louis-Francois Alarie,Canada,$150,Drawings
Liliane,11.8,15.7,0,Katia Weyher,France,$240,Drawings
Nude on Swing,27.6,19.7,0,Daniela Neumann,Germany,$320,Drawings
Wideline-99,8.7,8.7,0.1,Shanmukha Inkas,Qatar,$250,Drawings
20070709 03 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
"Roy van Ecke, Pseudologia Fantastica B&W 004",14,10.5,0.1,IAXAI Gallery,Poland,$320,Drawings
20070606 03 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
#2919,22.8,16.5,0,Ludovic Michaux,Belgium,$400,Drawings
in the backyard garden,9.8,14.8,0.4,enrico salvadori,Italy,$810,Drawings
lcss-128,4.7,4.7,0,David Ronce,Brazil,$370,Drawings
Seated female,8.5,11,0,Jak Ruiz,,$235,Drawings
bubble inspirée d'Electric Feathers,11.8,16.5,0.4,Isabelle Joubert,France,$790,Drawings
Open Wound,8.3,11.7,0.1,Sophie Maakad,United Kingdom,$160,Drawings
(life is a) cactus field,11.8,15.7,0,Véronique Desbrosses,France,$470,Drawings
Montespertoli 2,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Montespertoli 1,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Untitled - 14x17 - Sketchbook 2(?),14,17,0.1,Zach Beiswenger,United States,$175,Drawings
Feast,39.4,27.6,0,Dusan Pajovic Gross,Serbia,$650,Drawings
Equine Nude 222,11.7,8.3,0,Benedicte Gele,France,$280,Drawings
Wire - dancer. Канатоходец.,27.6,39.4,0,Victoria Golovina,Netherlands,$940,Drawings
Stepping Out,24,18,0.1,Emily Fried,United States,$290,Drawings
Integration into the network,11,9,0.1,David Raznick,United States,$231,Drawings
"Retrograde, Series 19 #56",24,23.8,0.1,Heather Goodwind,United States,$900,Drawings
SSC Tuatara,8.3,11.7,0,Carface カーフェイス,,$150,Drawings
Entaglment of Love,12,16,1,René Capone,United States,$545,Drawings
Richie,5.5,5.5,0.1,Tony Whitfield,United States,$135,Drawings
Reading,14,11,0.1,Sergio Lazo,United States,$720,Drawings
"January 27, 2019 - 3",11.7,8.3,0,ANNE BORCHARDT,Germany,$150,Drawings
Far / close 12,31.5,15,0,LN Le Cheviller,France,$395,Drawings
Lion,11.7,16.5,0.1,Olena Kamenetska-Ostapchuk,Poland,$400,Drawings
Carnal Blame,18,12,0.1,Jay Worth Allen,United States,"$2,500",Drawings
Celebration Dance,7,10,0.1,Shanmukha Inkas,Qatar,$200,Drawings
Just a bairn (in blue),19.7,23.6,1.2,Kate Steenhauer,United Kingdom,"$1,280",Drawings
Colombia Border,8.3,11.7,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Mask of soul,6.5,9.5,0.1,Shanmukha Inkas,Qatar,$150,Drawings
suiters,39.4,27.6,0,jodie  Ohm zutt,Australia,$520,Drawings
Head of African woman 2,22.8,31.5,0,Alla Tkachuk,United Kingdom,$545,Drawings
After Peter Paul Rubens,11.7,16.5,0.4,Robertas Gedvilas,Lithuania,$285,Drawings
Seagulls,22,14.6,0,Soo Beng Lim,Australia,$818,Drawings
Sumukha-74,6.5,9.5,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Pencil Drawing of Baby Groot,8.5,11,0.5,madura venkatachalam,India,$150,Drawings
Urlub,5.9,9.4,0,LACROIX Jean-Luc,France,$370,Drawings
Through the Looking Glass...,17.7,12.6,0.1,Chiara Criniti,Italy,$815,Drawings
standing nude hands on hip,19,22,0.1,Carlo Grassini,United States,$495,Drawings
Anti-art,11.8,15.7,1.2,Moises Alejandro Miranda Lopez,Mexico,$170,Drawings
Frosty Shower,14.6,10.6,0,Soo Beng Lim,Australia,$510,Drawings
Impermanence i,29.5,21.7,0.1,Ken Chung,Australia,$320,Drawings
Realize,11.6,16.5,0,Van Lanigh,Netherlands,$405,Drawings
20160515 f05,11,8.5,0.1,Louis-Francois Alarie,Canada,$140,Drawings
Citroën type H,11.8,11.8,1.2,Cyril Réguerre,France,$420,Drawings
1 of 3,59.1,80.7,0.4,Guglielmo Alfarone,United Kingdom,"$2,950",Drawings
vrow.ufu,11.8,8.3,0.1,David Ronce,Brazil,$320,Drawings
Untitled,7,11,0.1,Girish Chandra Vidyaratna,India,$150,Drawings
Sisyphus,11.7,16.5,0.1,Satarupa Sinha Roy,India,$660,Drawings
Bold as Love,7.9,11.8,0.4,Stephane CZYBA,France,$560,Drawings
Le dernier des croustillac,21.3,13.8,0,Cyril Réguerre,France,$320,Drawings
lykt.xersu,8.3,5.9,0,David Ronce,Brazil,$320,Drawings
Spring,20,28,0.1,Pitru Marius,Romania,$540,Drawings
games,27.5,40,0.1,Pitru Marius,Romania,"$1,130",Drawings
Studio View,11.7,16.5,0,Stephen Feather,United Kingdom,$432,Drawings
Pan-European horse,11.8,15.7,0,Andreas Richter,Germany,$500,Drawings
Palmeiras,39.3,27.5,0.1,Isabela Castelan,United Kingdom,$990,Drawings
STAVRONIKITA,39.4,27.6,0,Konstantinos Botas,Greece,"$3,580",Drawings
Adoration letters no. 2,18.1,25.2,0.1,Sigita Ūla Gečaitė,Lithuania,"$2,010",Drawings
2017 No.45,48,34,0.1,Robert Klewitz,United States,"$3,210",Drawings
"NUDE 4732 ""HOMAGE TO MANET""",39.4,27.6,0,Michael Lentz,Germany,$520,Drawings
Advanced,23.4,16.5,0.4,Victor Campos Pamias,Spain,$940,Drawings
4164,8.3,12.2,0,Gert Strengholt,Netherlands,$370,Drawings
Dembadon I: the Sangbanfola,19,24,0.1,Dave Kobrenski,United States,"$1,220",Drawings
vaeh.segse,11.7,8.3,0,David Ronce,Brazil,$320,Drawings
Human combined with Features of an Animal,22,30,0.5,Shant Beudjekian,United States,"$1,600",Drawings
Wonder Years from the Life Series,20.5,20.5,1.5,Paul Antonio Szabo,United States,"$1,220",Drawings
Lata Mangeshkar - Queen of Melody,16,20,0.1,Priyesh Soni,India,$170,Drawings
Piles,14,17,0.1,Alison Causer,United States,$240,Drawings
Ballet,11,15,0.1,Ian Males,United Kingdom,$160,Drawings
"""Grapefruit, juicy fruit""",36,61,0.1,Derya Kadipasaoglu,United States,"$1,080",Drawings
Portrait of Steven Mnuchin,23.5,30,0.1,Blake Hughes,United States,$265,Drawings
feeling alive,22,30,0.1,Anne Hoover,Canada,$690,Drawings
Evening,8.3,11.4,0,Frederic Belaubre,France,$160,Drawings
20080606 09,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080604 02,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
Carry Grant - Pencil Drawing,9,12.5,0.1,Keith Harrop,United States,$315,Drawings
20080522 e52 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080511 e36,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
20080423 f15,8.5,11,0.1,Louis-Francois Alarie,Canada,$150,Drawings
Liliane,11.8,15.7,0,Katia Weyher,France,$240,Drawings
Nude on Swing,27.6,19.7,0,Daniela Neumann,Germany,$320,Drawings
Wideline-99,8.7,8.7,0.1,Shanmukha Inkas,Qatar,$250,Drawings
20070709 03 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
"Roy van Ecke, Pseudologia Fantastica B&W 004",14,10.5,0.1,IAXAI Gallery,Poland,$320,Drawings
20070606 03 8x10,8,10,0.1,Louis-Francois Alarie,Canada,$150,Drawings
#2919,22.8,16.5,0,Ludovic Michaux,Belgium,$400,Drawings
in the backyard garden,9.8,14.8,0.4,enrico salvadori,Italy,$810,Drawings
lcss-128,4.7,4.7,0,David Ronce,Brazil,$370,Drawings
Seated female,8.5,11,0,Jak Ruiz,,$235,Drawings
bubble inspirée d'Electric Feathers,11.8,16.5,0.4,Isabelle Joubert,France,$790,Drawings
Open Wound,8.3,11.7,0.1,Sophie Maakad,United Kingdom,$160,Drawings
(life is a) cactus field,11.8,15.7,0,Véronique Desbrosses,France,$470,Drawings
Montespertoli 2,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Montespertoli 1,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Untitled - 14x17 - Sketchbook 2(?),14,17,0.1,Zach Beiswenger,United States,$175,Drawings
Feast,39.4,27.6,0,Dusan Pajovic Gross,Serbia,$650,Drawings
Equine Nude 222,11.7,8.3,0,Benedicte Gele,France,$280,Drawings
Wire - dancer. Канатоходец.,27.6,39.4,0,Victoria Golovina,Netherlands,$940,Drawings
Stepping Out,24,18,0.1,Emily Fried,United States,$290,Drawings
Integration into the network,11,9,0.1,David Raznick,United States,$231,Drawings
"Retrograde, Series 19 #56",24,23.8,0.1,Heather Goodwind,United States,$900,Drawings
SSC Tuatara,8.3,11.7,0,Carface カーフェイス,,$150,Drawings
Entaglment of Love,12,16,1,René Capone,United States,$545,Drawings
Richie,5.5,5.5,0.1,Tony Whitfield,United States,$135,Drawings
Reading,14,11,0.1,Sergio Lazo,United States,$720,Drawings
"January 27, 2019 - 3",11.7,8.3,0,ANNE BORCHARDT,Germany,$150,Drawings
Far / close 12,31.5,15,0,LN Le Cheviller,France,$395,Drawings
Lion,11.7,16.5,0.1,Olena Kamenetska-Ostapchuk,Poland,$400,Drawings
Carnal Blame,18,12,0.1,Jay Worth Allen,United States,"$2,500",Drawings
Celebration Dance,7,10,0.1,Shanmukha Inkas,Qatar,$200,Drawings
Just a bairn (in blue),19.7,23.6,1.2,Kate Steenhauer,United Kingdom,"$1,280",Drawings
Colombia Border,8.3,11.7,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Mask of soul,6.5,9.5,0.1,Shanmukha Inkas,Qatar,$150,Drawings
suiters,39.4,27.6,0,jodie  Ohm zutt,Australia,$520,Drawings
Head of African woman 2,22.8,31.5,0,Alla Tkachuk,United Kingdom,$545,Drawings
After Peter Paul Rubens,11.7,16.5,0.4,Robertas Gedvilas,Lithuania,$285,Drawings
Seagulls,22,14.6,0,Soo Beng Lim,Australia,$818,Drawings
Sumukha-74,6.5,9.5,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Pencil Drawing of Baby Groot,8.5,11,0.5,madura venkatachalam,India,$150,Drawings
Urlub,5.9,9.4,0,LACROIX Jean-Luc,France,$370,Drawings
Through the Looking Glass...,17.7,12.6,0.1,Chiara Criniti,Italy,$815,Drawings
standing nude hands on hip,19,22,0.1,Carlo Grassini,United States,$495,Drawings
Anti-art,11.8,15.7,1.2,Moises Alejandro Miranda Lopez,Mexico,$170,Drawings
Frosty Shower,14.6,10.6,0,Soo Beng Lim,Australia,$510,Drawings
Impermanence i,29.5,21.7,0.1,Ken Chung,Australia,$320,Drawings
Realize,11.6,16.5,0,Van Lanigh,Netherlands,$405,Drawings
20160515 f05,11,8.5,0.1,Louis-Francois Alarie,Canada,$140,Drawings
Citroën type H,11.8,11.8,1.2,Cyril Réguerre,France,$420,Drawings
1 of 3,59.1,80.7,0.4,Guglielmo Alfarone,United Kingdom,"$2,950",Drawings
vrow.ufu,11.8,8.3,0.1,David Ronce,Brazil,$320,Drawings
Untitled,7,11,0.1,Girish Chandra Vidyaratna,India,$150,Drawings
Sisyphus,11.7,16.5,0.1,Satarupa Sinha Roy,India,$660,Drawings
Bold as Love,7.9,11.8,0.4,Stephane CZYBA,France,$560,Drawings
Le dernier des croustillac,21.3,13.8,0,Cyril Réguerre,France,$320,Drawings
lykt.xersu,8.3,5.9,0,David Ronce,Brazil,$320,Drawings
Spring,20,28,0.1,Pitru Marius,Romania,$540,Drawings
games,27.5,40,0.1,Pitru Marius,Romania,"$1,130",Drawings
Studio View,11.7,16.5,0,Stephen Feather,United Kingdom,$432,Drawings
Pan-European horse,11.8,15.7,0,Andreas Richter,Germany,$500,Drawings
Palmeiras,39.3,27.5,0.1,Isabela Castelan,United Kingdom,$990,Drawings
STAVRONIKITA,39.4,27.6,0,Konstantinos Botas,Greece,"$3,580",Drawings
Adoration letters no. 2,18.1,25.2,0.1,Sigita Ūla Gečaitė,Lithuania,"$2,010",Drawings
2017 No.45,48,34,0.1,Robert Klewitz,United States,"$3,210",Drawings
"NUDE 4732 ""HOMAGE TO MANET""",39.4,27.6,0,Michael Lentz,Germany,$520,Drawings
Advanced,23.4,16.5,0.4,Victor Campos Pamias,Spain,$940,Drawings
4164,8.3,12.2,0,Gert Strengholt,Netherlands,$370,Drawings
Dembadon I: the Sangbanfola,19,24,0.1,Dave Kobrenski,United States,"$1,220",Drawings
vaeh.segse,11.7,8.3,0,David Ronce,Brazil,$320,Drawings
Human combined with Features of an Animal,22,30,0.5,Shant Beudjekian,United States,"$1,600",Drawings
Wonder Years from the Life Series,20.5,20.5,1.5,Paul Antonio Szabo,United States,"$1,220",Drawings
Lata Mangeshkar - Queen of Melody,16,20,0.1,Priyesh Soni,India,$170,Drawings
Piles,14,17,0.1,Alison Causer,United States,$240,Drawings
Ballet,11,15,0.1,Ian Males,United Kingdom,$160,Drawings
Nature,11.7,16.5,0.1,Chetan Dher,India,$195,Drawings
Harbor,3.9,5.9,0.1,Serge Vasilendiuc,Poland,$200,Drawings
Girl in the landscape.,17.7,25.2,0.4,Marta Chojnacka,Spain,$200,Drawings
Swans,29.5,39.4,0.4,Rufus Krieger,Germany,"$2,000",Drawings
line in vine 2,26,22,1,Jane du Brin,United States,"$1,300",Drawings
HI THERE,32.3,47.6,1.8,Vanda Parker,Australia,"$2,700",Drawings
Andrea,12.6,17.3,0,Angel Loaiza,,$580,Drawings
The place of the place,8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
Lament,12,9,0.1,Gregory Ricci,United States,$230,Drawings
teug.wruu,8.5,5.1,0.1,David Ronce,Brazil,$320,Drawings
Rooster,11.4,8.3,0,Vera Bondare,Latvia,$170,Drawings
Mako in Profile,14,17,0.1,Isaac Pelepko,United States,"$1,800",Drawings
Under the tree,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Two 3,27.6,39.4,0,Marija Djuric,Serbia,$570,Drawings
Vision Vision,39.4,27.6,0.4,Nebojsa Ruzic Varda,Serbia,$710,Drawings
ABSTRACT FIGURE,38,50,0.1,Hana Davis,United States,$955,Drawings
Jessica,8.3,11.7,0.4,Inma Sáenz,Spain,$155,Drawings
Wavy,6,6,0.1,Elena T Smyrniotis,United Arab Emirates,$150,Drawings
Angel at the Bar,9.5,13,0.1,Warren Criswell,United States,$260,Drawings
Expansion,19.7,25.6,0,Razvan Zahu,Romania,$410,Drawings
"Interpol,Deutsche Bank,FBI,Scotland Yard",9,12,1,Shelton Walsmith,United States,$240,Drawings
2016-08-19 Flowing,9,12,0.1,Francis Sileo,United States,$869,Drawings
'Punzel (Portrait of Fairytale Character Rapunzel),11,15,0.2,Jayne Somogy,United States,$240,Drawings
