Name,Width,Height,Depth,Artist Name,Country,Price,Category
My Own Pompeii - Sin Of Pride,7.9,16.1,7.9,Edna Dali,Israel,"$1,400",Sculptures
gefüge,47.2,16.1,12.6,Barbara Back,Germany,"$3,150",Sculptures
Robot #4,23,77,15,John Ross,United States,"$6,250",Sculptures
"Goldene Erweiterung/Golden expansion. Street art project London, UK, December 2010. Renate Egger and Wilhelm Roseneder",0.4,0.8,23.6,Renate Egger,Austria,"$1,550",Sculptures
Loose leaves and branches,11.8,2,11.8,Eustaquio Carrasco,Spain,"$1,610",Sculptures
shit82 the dog,19.7,20.5,7.9,Peter Janssen,Netherlands,"$5,050",Sculptures
The Gorilla Nest,109.8,137.8,109.8,Luke Russell,United States,"$108,000",Sculptures
Port city candle holder ceramic sculpture,11.4,8.7,9.8,Massimo Conforti,Italy,$538.63,Sculptures
"The ""Ascention"" of Gwen",7.8,7.8,2,Helaine Schneider,United States,$395,Sculptures
Double Terry,5.5,8.5,5.5,Wim De Prez,Belgium,$510,Sculptures
Soundscape,7.5,11.4,1.6,jean-philippe paumier,,$685,Sculptures
Masai warrior bronze statue,9.8,13,5.9,Anna Tölgyesi,Hungary,"$2,710",Sculptures
CHALET DE ALTO NIVEL - VILLA OF HIGH LEVEL,23.6,19.7,15.7,Juan Pedrosa,Spain,"$3,650",Sculptures
Avatar tale,4.3,8.9,13,Vladimir Stefanov,Bulgaria,$350,Sculptures
Wren in the Kitchen,5,13,4,Al Amon,United States,$370,Sculptures
BIKER,24,14,10,Ron Whitacre,United States,"$2,710",Sculptures
FRAGMENTS OF HAPPINESS II.,17.3,4.7,5.9,Saba Skaberne,Slovenia,"$1,660",Sculptures
Portrait of President Ronald Reagan,9.1,18.9,11,Krasimir Metodiev,Bulgaria,"$1,710",Sculptures
Earth Birth,11,23,9,John Rula,Canada,"$10,100",Sculptures
The Obscure Ballet,1.8,1.5,1.6,Thomas Demuth,Germany,$179,Sculptures
Forgola irryde,7.9,26.4,7.9,Izabela Rudzka,Poland,"$7,050",Sculptures
Four by Four #9,4,4,4,James K-M,Canada,"$3,210",Sculptures
'Suspended '  Beeswax Encaustic,24,32,2,Lindsay Khach,United Kingdom,"$1,180",Sculptures
BLACK OCEAN,20.1,1.4,11.8,Costas Gaïtis,Greece,"$1,010",Sculptures
Magic East VIII.,2.4,10.2,2.4,Sejben Lajos,Hungary,$800,Sculptures
ASSEMBLAGE 338,15,24,3,Astrid Fitzgerald,United States,"$3,710",Sculptures
WHITE,13.4,31.5,4.7,susana martin villarrubia,Spain,"$1,110",Sculptures
Black Square,20.1,20.1,1.6,Christoph Robausch,Austria,"$1,000",Sculptures
Invisible Life I,8.5,11,1,Olga Skorokhod,United States,$815,Sculptures
FREE AIR,20,28.5,14,Omar Wysong,United States,"$1,460",Sculptures
Multiple,3.9,4.7,2.4,Duško Ramaji,Serbia,$310,Sculptures
"""Olympia"" ORIGINAL Sculpture!",13,22,9,Judith Unger,United States,"$60,750",Sculptures
St. Cyricus,13,27,7,Brit Bunkley,New Zealand,"$2,470",Sculptures
Tiger Shard,4.7,15,11,Knox Field,United Kingdom,"$8,700",Sculptures
amazing things rarely happen in your confort zone,23.6,27.6,31.5,Nortik Robert,Switzerland,"$3,410",Sculptures
Elephant,23.6,12.2,9.1,Adam Binder,United Kingdom,"$9,450",Sculptures
Couple,23.6,27.6,9.8,Vanhove Stephane,Belgium,"$4,735",Sculptures
Canned Andy Warhol,3.5,3.9,2,Karen Lamb,United Kingdom,"$1,140",Sculptures
Artilugios,39.4,39.4,3.1,Beatriz Ruiz,Argentina,"$3,450",Sculptures
Marcela,25.6,25.6,1.2,Ivan Jiskra,Czech Republic,"$7,050",Sculptures
Premonition,6,17,5,Edward Heim,United States,"$10,600",Sculptures
Scraps 32 (of Murano glass),2.3,3.9,0.3,Silvana Abram,Italy,"$1,140",Sculptures
Black Bird,20,12,22,Slavo Cech,Canada,"$2,410",Sculptures
El Toro Rojo,17,26,12,Mark Yale Harris,United States,"$15,750",Sculptures
UNTAMED DYNAMICS I,45.7,44.9,15,Riste Pucoski,Macedonia,"$47,280",Sculptures
The Spirits of Earth – Stone,3.1,4.3,1.2,Dorit Kedar,Israel,$630,Sculptures
* AFFAIR *   1982,20,18,2,Rudy SchneeWeiss,Canada,"$2,810",Sculptures
COLT,24.4,26,2,MOZ PAINTINGS,France,"$6,250",Sculptures
Flower of jasmine,9.6,6.5,4.6,Vilija Lioranciene,,$380,Sculptures
"African woman carrying water on her head, African art, African",2.4,12.6,0.8,Jafeth Moiane,Mozambique,$270,Sculptures
"Acacia decorative sculpture - ""Spirit of One Horn""",23.6,40.6,20.9,Jozef Sedmak,Slovakia,"$1,700",Sculptures
BLACK DOG,3.5,8.7,9.1,Ángel Rivas,Spain,$220,Sculptures
"""Way""",14.2,14.2,11,Ognyan Hristov,Bulgaria,"$3,500",Sculptures
About living...,10.6,61.8,9.1,Şükrü Aslan,Turkey,"$2,375",Sculptures
Taboo,8,8.5,7,Brian Evins,United States,$415,Sculptures
ALUMINUM METAL TROPICAL PALM TREE SCUPTURE,12,24,1,Theodore Jachim,United States,$199,Sculptures
Paracas 12,5.5,98.4,5.5,Marcelo Toledo,United States,"$16,700",Sculptures
Mountain Survival Grubb,3,6,2,Jëd Sëvard,New Zealand,$250,Sculptures
NINA,39.4,177.2,39.4,Santi Flores,Spain,"$30,000",Sculptures
Begin Again,7.1,15.7,11,Aoife Bambury,Ireland,"$3,020",Sculptures
Cillia I,7,9,2,Joseph Barbaccia,United States,$880,Sculptures
Amphitheater of War,19.7,19.7,5.9,Nadzeya Naurotskaya,Italy,"$2,770",Sculptures
Strolling around,19.7,19.7,3.9,Silvia Strobos,Switzerland,"$2,580",Sculptures
Sculpture of the Gold One,12,24,12,Yunus Chkirate,Canada,"$1,310",Sculptures
Cirque,13,26,2,Gordon Sellen,Canada,$930,Sculptures
Metal Energy  (suspended painted sculpture),5,10,5,Ray Harter,United States,"$2,470",Sculptures
Redwood Wall Sconce,4,6,2,Courtney Scruggs,,$805,Sculptures
Encephalon Lighthouse,10,13,13,Courtney Scruggs,,"$13,578",Sculptures
Sci-Fi Fruits,18.9,18.9,2,Tang-Wei Hsu,,"$8,910",Sculptures
untitled 22 08,7.1,9.4,2.4,Jan Hendriks,Netherlands,$710,Sculptures
Woman's View,23.5,25,3,R Tucker,United States,"$1,270",Sculptures
Standing Wild Bear,20.5,31.5,22.8,Tilsitt Gallery,Portugal,"$65,444",Sculptures
The Spanish mastiff - Las Meninas,16.5,24.4,32.3,Josep M Pastó,,"$6,550",Sculptures
FLOWING PSCHIT,2.4,7.1,2.4,Carole Carpier,France,$200,Sculptures
“ Angel’s Haven ”,5.9,9.8,4.3,Jiahui Wu,China,$860,Sculptures
Wham Bamm,12,15,0.1,Joseph Barbaccia,United States,$765,Sculptures
Robert and Friend  (Signed),5.2,8.5,6,Nanci Schrieber-Smith,United States,$505,Sculptures
torso,13.8,12.6,2.4,Giusto Pilan,Italy,"$1,710",Sculptures
Mosaic butterfly,50,40,1,Mandeep Singh,Spain,"$1,099",Sculptures
Spy me line 2022/4,6.7,8.7,2.2,Gerd Rucker,Austria,$370,Sculptures
Wait! Wat?,7,6,5,Joseph Barbaccia,United States,$665,Sculptures
Feeling red,8.3,8.3,1.2,Luca Granato,Italy,$360,Sculptures
Purple Salvia Botanical Bas Relief,4.5,6.5,0.8,Ruth Welter,United States,$147,Sculptures
Untitled in Yellow,9,14,3.5,Brett Polonsky,United States,$215,Sculptures
cartogram I,17.7,21.7,0.8,Zalo Kappa,Spain,$660,Sculptures
Bug,15,5.5,7.1,Laszlo Nemeth,Greece,"$3,170",Sculptures
A Selfie for Tut,11,19,24,Daniel Miller,United States,"$7,850",Sculptures
Coral Phone,5,7,5,Jennifer Langhammer,United States,$765,Sculptures
Compression of enthusiasm,13.8,7.9,3.1,Aleksandar Lazarkov,Bulgaria,$710,Sculptures
O Divino em Nós,11,14.2,6.3,Miguel Matos,Portugal,"$7,450",Sculptures
Love,39.4,39.4,0.4,Artur Soletskyi,Ukraine,"$1,850",Sculptures
Wolf in Sheep`s COVID Clothing,18.5,7.9,18.5,Alexander Friedrich,Germany,"$5,950",Sculptures
mark,3.7,14.2,18.9,Craig Robertson,United Kingdom,"$1,130",Sculptures
HIPPO,12,24,12,Jean-Pierre DESPREZ,France,"$1,000",Sculptures
Feeding Time,14.2,13.8,5.9,Nigel Connell Bass,Ireland,"$2,010",Sculptures
"African tribal comb, Luba tribe, Fertility figure",3.7,10.6,0.9,Jafeth Moiane,Mozambique,$460,Sculptures
Eva,21.7,69.7,15.7,Ionel Alexandrescu,Italy,"$15,900",Sculptures
Objeto Plegado con los Dientes,35.4,35.4,2,Claudio Javier Feldman Pincas,Belgium,"$21,000",Sculptures
Chicharra,19.7,27.6,11.8,Oscar Serra,,"$4,610",Sculptures
A Song,17,19,4,Roy Robert Pekoc,United States,"$1,000",Sculptures
Under water creatures,15.5,15.5,2,Priyanka sagar,India,$609,Sculptures
PETZ#11,5.1,7.1,10.6,Junk wnc,Italy,$610,Sculptures
Sanctuary,11,18,1,Linda Joyce Ott,Canada,$470,Sculptures
Nazar,24,24,9,Nusrat Jahan,India,$860,Sculptures
Gravity II,7.9,5.5,0,Helena Blankenstein,Spain,"$1,140",Sculptures
Bears Playing (bronze rough),19.7,7.9,7.9,Ninon art,Netherlands,"$7,550",Sculptures
Missing Disc 01,6,4,4,Simon Whetham,United Kingdom,$240,Sculptures
Velero de Alta Mar,9.8,9.8,0,Nelson Rodriguez,Venezuela,"$1,140",Sculptures
P A S S I O N E,31.5,31.5,0,DAVIDE FOLETTI,Italy,"$8,710",Sculptures
Spy Kid,5,7,3,Alexandra Koumbaros,United States,$140,Sculptures
Red foil heart,14.5,15,8,V-POP by Vernika,India,$530,Sculptures
Far West 2021-02,8.6,8.6,0,Sergio Milani,Italy,$650,Sculptures
DW-039,7.9,28.7,7.9,JÜRG CASSERINI,Switzerland,$910,Sculptures
Òneira,17.9,18.9,26,Angelica Arvylas,Spain,"$5,632",Sculptures
Medusa #8,6.5,17,6.5,Irina Lakshin,United States,"$2,500",Sculptures
Torso A,3,15,3,Susan Stromberg,Canada,$960,Sculptures
The Others New Beginnings - Limited Edition 1/3,11,16,0,Seda Eyüboğlu,Turkey,"$3,075",Sculptures
Lunch Time with Darth Vader  (Collaboration with Tony Porto),24,24,9,Michael Janis,United States,"$10,300",Sculptures
DM_20_02,16.5,15.4,3.1,Christoph Jakob,Germany,"$3,170",Sculptures
Time capsule I.,4,12,4,Sejben Lajos,Hungary,"$1,510",Sculptures
Funy dog,6.7,6.7,6.7,Jorge Llangil,Spain,$170,Sculptures
In The Not Too Distant Future,96.1,48.8,3.3,Julie Collins,,"$25,750",Sculptures
Happy Hyacinth,10,10,1.3,Sarah Suplina,United States,$470,Sculptures
Moth,29.5,9.4,17.7,Ida Karkoszka,Poland,"$11,500",Sculptures
Doggy,15.7,18.5,5.5,Karen Akhikyan,Armenia,"$1,350",Sculptures
ibrido,8.7,11,3.1,Enrica Minuti,Italy,$580,Sculptures
Star Wars Gucci Peace Love – Original 3D Sculpture,10,11,12,GARDANI ART,United States,"$1,600",Sculptures
Hand n°1,3.5,6.7,3.5,Mathieu Bernard-Martin,France,$500,Sculptures
SAGITTARIUS,5.9,11.6,5.3,jan siedlecki,Poland,"$1,090",Sculptures
Fringilla polatzeki,141.2,57.9,1.8,Ernesto Oñate Corbalán,Spain,"$7,215",Sculptures
Venus,9.8,19,8.3,Kristina Moravcikova,Slovakia,$840,Sculptures
Senilità,5.5,15.7,5.9,Armando D'Andrea,Italy,"$2,010",Sculptures
Bear,8.7,3.9,3.1,Gilles Quéré,France,$790,Sculptures
Pink Lakes,10,10,0.5,Jolein Jeursen,Australia,$780,Sculptures
Intrupare,20.9,16.1,7.9,NICU DUMITRESCU,Romania,"$1,310",Sculptures
"""Tránsito""",14.8,7.3,5.5,Miguel Ángel Martín Sánchez,Spain,"$5,494",Sculptures
ToCer beat,59.3,34.3,2.8,Tomas Ceranic,Bosnia and Herzegovina,"$1,190",Sculptures
elster_prism,14.6,10.6,7.1,Hannes Dolde,Germany,"$1,460",Sculptures
Softly Burning,13,14,6,Kathryn Vinson,United States,"$3,010",Sculptures
Patch one,15.7,15.7,1.6,roberto giacomucci,Italy,$710,Sculptures
O'Lara Nura - Blah...blah...blah...,19.7,19.7,3.1,Galleria Immaginaria,Italy,"$1,060",Sculptures
Pearl,9.8,9.8,9.8,Christakis Christou,Greece,$640,Sculptures
"Niki Saint Phalle. Snake table, Tribute",31.5,30.7,31.5,Christopher Stone,Spain,"$2,750",Sculptures
White Monochrome - Bi Sillabe,23.2,23.2,2,marco ceraglia,Italy,"$1,910",Sculptures
ODESSA,16,18,10,michael pollare,United States,"$3,610",Sculptures
Scarlet,11.6,14.2,0.2,Svetlana Adamenko,Kazakhstan,$170,Sculptures
Spikey Bowl,12.8,8.3,10.8,Lynden Pete Bowden,United States,$730,Sculptures
Migrant brain,11.8,47.2,11.8,DigArtDotNet Marcello Mazzella,Italy,"$3,450",Sculptures
Moonstone 1,3.5,3.5,1,Mirjam Berloth,Netherlands,$220,Sculptures
RËVE,6.7,10.6,3.9,Dominique Carrié,France,$710,Sculptures
Trombone in a Violin Case,36,14,12,Gregory Lee Pickard,United States,"$9,600",Sculptures
Robotic vs Organic,16,18,28,Petek Karabulut,Turkey,"$4,540",Sculptures
resurrection,9.8,16.1,10.2,Bek Ali,Kazakhstan,"$10,000",Sculptures
Extrusion 2,27.6,8.3,5.1,Roberto Canduela,Spain,"$3,970",Sculptures
Comprehension,11.8,15.7,0.8,Boriss Ivanov,Estonia,$680,Sculptures
Silver and Gold,22.4,25.6,2.4,Eduardo Bessa,Portugal,"$1,362",Sculptures
Toucan,20,12,9,Lynden Pete Bowden,United States,$290,Sculptures
Orchid 1,12,17,10,Annick Ibsen,United States,"$3,335",Sculptures
"""The Tree Of Life""",35.4,149.6,47.2,Ognyan Chitakov,Bulgaria,"$75,000",Sculptures
METAL ON WOOD No. 5,7.3,24,3,Joel Douek,United States,"$1,920",Sculptures
Listening In,18,12,18,Greg Brotherton,United States,"$4,550",Sculptures
Composition of faces and bodies in brass,5.9,6.3,2.6,Michalis Kevgas,Greece,"$1,000",Sculptures
"""Infanzia""",3.9,9.8,6.7,Raúl Pérez Fernández,Uruguay,$560,Sculptures
Skull with hair,7.9,7.9,7.9,Eric Cichacki,,"$1,110",Sculptures
boxing hares,23.6,35.4,11.8,Steven Wilkins,South Africa,"$9,777",Sculptures
Decision Time,18,18,6.5,Betty McGeehan,United States,"$1,670",Sculptures
"A unique gift for a special woman, so that she feels the one and only, beloved and irresistible",20,26,20,iGOR Katrenko,Spain,"$38,000",Sculptures
Trillions (The Man And His Money),8,18,0.1,Blake LeVine,United States,"$100,750",Sculptures
#23,20,20,6,Lance Utermark,United States,$355,Sculptures
"""THE NEIGHBOUR'S GARDEN""",38.6,34.3,1.2,Christoph Robausch,Austria,"$2,360",Sculptures
Red Bull,6.5,8.5,1,Tor Ammo,United Kingdom,"$7,239",Sculptures
The Bark of the wood 1,26.4,26.4,3.9,Vidmantas Jackevicius,Lithuania,"$4,550",Sculptures
Yellow Kak,6.2,8.2,0.5,Tor Ammo,United Kingdom,"$6,128",Sculptures
Missing Link Alpha,4.3,8.7,3.5,Patricia Denimal,France,$770,Sculptures
Woven Chessboard,31.5,31.5,3.9,Robert van den Herik,Belgium,"$2,250",Sculptures
"FROM THE SERIES ""ETHNIC CODES"" COMPOSITE NUMBER 6",39.4,39.4,2,Ihor Soloviov,Poland,"$2,175",Sculptures
'Celtic knot' - mosaic tray,13.8,2.4,13.8,Aljaz Vidrajz,Slovenia,"$1,260",Sculptures
The Second Hebrew Letter Bet in cast bronze on granite,9.5,17.3,8.5,Joyce Steinfeld,United States,"$5,970",Sculptures
KLASTOS 2,7.9,11.8,7.9,SACHA turchi,Italy,"$1,660",Sculptures
Satan Loves Pasta,7.5,7.5,1.2,Emanuele Druid Napolitano,Italy,$550,Sculptures
'FOOL BULL' Bronze Sculpture American Indian Chief  (Ltd Ed of 15),28,34,12,Brandon Borgelt,South Africa,"$14,800",Sculptures
Arapahoe Monolith,5,10,4,Richard Arfsten,United States,"$4,950",Sculptures
Bull stampedo called Arguere,19.7,6.3,6.7,Leya Marincic,Slovenia,"$6,300",Sculptures
twin souls,15.7,39.4,15.7,cid andrenelli,Italy,"$2,670",Sculptures
Potawatomi Nation Monolith,10,14,5,Richard Arfsten,United States,"$17,730",Sculptures
“The Lynching-10 Hung Men. Jealousy or Genocide? Were They Hanged Because They Were Hung?”,32,80,18,Anthony T Johnson,United States,"$38,250",Sculptures
TORSO M,10.2,24.4,9.4,JUAN CARLOS CERRON,Spain,"$2,550",Sculptures
Vulcano,5.9,20.5,5.9,Daniela DAZ Moretti,Italy,$740,Sculptures
LITTLE DARWIN 5,6.7,5.9,6.3,DOMINAULT EVELYNE,France,$470,Sculptures
BURN FOR LOVE,23.6,23.6,2.4,maria spyraki,Greece,"$1,410",Sculptures
Fragment from the magic garden V -,8.5,10.5,1.5,Jonet Harley-Peters,United Kingdom,$390,Sculptures
Castle 003,12,10,1,Jan Schusswohl,United States,"$3,660",Sculptures
Passerby,23.6,19.7,13.8,Aleksandar Ivanovski,Macedonia,"$12,200",Sculptures
Duophant,5,8,8,Antje den Os,Netherlands,$570,Sculptures
Curving/Concavity,14.6,18.1,5.9,Uri Cohen,Israel,$890,Sculptures
If you want to be ALL -,15.4,19.7,4.7,CATIA Nanni,Italy,"$2,520",Sculptures
fun brain,7.1,19.7,3.9,Tommaso D'errico,,$810,Sculptures
Golden Caterpillar,6,15,38,kirsten Kainz,United States,"$6,000",Sculptures
wakwak #7,5.9,8.7,3.9,Matteo Manfrini,Italy,"$4,950",Sculptures
Growth/Body II,96,59,5,Elizabeth Aimee,United States,"$3,110",Sculptures
Assault Too,15.7,23.6,39.4,Kerry Cannon,Australia,"$7,100",Sculptures
Goldfish & Silver Jaw Shark Felt Baskets.,15.7,38.6,9.8,Jolanta Uczarczyk,Poland,$323,Sculptures
Ruth,18,24,1,Tino Serbu,United States,"$1,300",Sculptures
a Guy,11.8,14.9,7.1,Mauro Maffezzoni,Italy,"$1,210",Sculptures
Pinguino,4.3,11.8,3.9,ninni pagano,Italy,$940,Sculptures
Ellipse 2 (Big Ellipse),100,57,72,Nancy Lew Lee,United States,"$12,000",Sculptures
naturmort,11.4,14.2,0.8,melor verulidze,Georgia,$580,Sculptures
Bringing treasures,12,36,24,Jessica Araiza,United States,"$17,250",Sculptures
Failure to Combine,22.8,7,5.8,Christo Yaranoff,United States,"$2,045",Sculptures
Jula,9.8,21.3,19.7,Sławomir Golonko,Poland,"$1,310",Sculptures
Mother,7.9,19.7,7.9,thea altmann,Germany,"$2,970",Sculptures
Naturae,14.6,13.8,5.1,Tommaso D'errico,,"$2,710",Sculptures
In honor of the victory,9.1,20.9,4.3,Vasilije Perevalov,Serbia,$195,Sculptures
White Dragon,14,14,14,Tess Le Coil,United States,"$1,270",Sculptures
HARVEST MOONS,10,29,9,Sydelle Foreman,United States,"$5,850",Sculptures
Xiaolin Wang : Drops of flower,17.8,20,8,Artbrother ©️,China,"$7,216",Sculptures
Sparkly Facet,18,12,7,Dan Rocha,United States,"$1,420",Sculptures
Composition X,19.7,63,19.7,Aphra Shemza,United Kingdom,"$15,500",Sculptures
Guilty concscience,27.6,72,27.6,Terence Carr,Germany,"$9,000",Sculptures
Arizona Verde,18,33,6,Jo and Jan Moore Romancing The Stone,United States,"$34,500",Sculptures
I am Earth (Trihitakarana Series),12.2,17.9,15.6,Arya Pandjalu,Indonesia,"$3,670",Sculptures
Our Lady of Fatima with three children,8,24,8,N Tuan,United States,"$13,250",Sculptures
The escape,5.9,7.9,7.9,Lucie Martineau,Canada,$250,Sculptures
Big Island,7.9,8.7,13.8,Lucie Martineau,Canada,$270,Sculptures
Fire dog,17,29.5,22,Graham Nash,Spain,"$1,470",Sculptures
Goyaate Rising,24,30,24,Roger-Luis Bertuzzi,United States,$870,Sculptures
Energy impulse,51,71,7,Zdravko Jovic,Serbia,"$7,200",Sculptures
Aphrodite's Kiss,13,21,8,Sydelle Foreman,United States,"$3,210",Sculptures
Don't kill the goose!,5,12,7,Maidy Morhous,,"$2,370",Sculptures
VIGIA,14.2,16.5,8.7,CARLOS OVIEDO,United States,"$4,750",Sculptures
98 Legs,7,54,10,Curtis Frederick,United States,$425,Sculptures
Ewa,4,20,4,Waldemar Mazurek,Poland,"$1,360",Sculptures
DeforestAction - Burning,98.4,47.2,3.1,Alessio Ceruti,Italy,"$3,250",Sculptures
Adam's thorn,17.7,8.3,8.7,Adem Karaoglu,Turkey,"$5,130",Sculptures
BREAK THROUGH,22.4,13.4,31.5,bernhard wieser,Austria,"$9,110",Sculptures
ARTIST'S FINGERS PRINTS HEAD,8.7,19.7,7.9,berberi antoine,,"$19,000",Sculptures
Sunset,7.1,9.8,3.9,Joseph Salamon,,"$3,470",Sculptures
Circuit,18,23,10,Daniel Sinclair,United States,"$5,730",Sculptures
Arizona Verde,18,33,6,Jo and Jan Moore Romancing The Stone,United States,"$34,500",Sculptures
I am Earth (Trihitakarana Series),12.2,17.9,15.6,Arya Pandjalu,Indonesia,"$3,670",Sculptures
Our Lady of Fatima with three children,8,24,8,N Tuan,United States,"$13,250",Sculptures
The escape,5.9,7.9,7.9,Lucie Martineau,Canada,$250,Sculptures
Big Island,7.9,8.7,13.8,Lucie Martineau,Canada,$270,Sculptures
Fire dog,17,29.5,22,Graham Nash,Spain,"$1,470",Sculptures
Goyaate Rising,24,30,24,Roger-Luis Bertuzzi,United States,$870,Sculptures
Energy impulse,51,71,7,Zdravko Jovic,Serbia,"$7,200",Sculptures
Aphrodite's Kiss,13,21,8,Sydelle Foreman,United States,"$3,210",Sculptures
Don't kill the goose!,5,12,7,Maidy Morhous,,"$2,370",Sculptures
VIGIA,14.2,16.5,8.7,CARLOS OVIEDO,United States,"$4,750",Sculptures
98 Legs,7,54,10,Curtis Frederick,United States,$425,Sculptures
Ewa,4,20,4,Waldemar Mazurek,Poland,"$1,360",Sculptures
DeforestAction - Burning,98.4,47.2,3.1,Alessio Ceruti,Italy,"$3,250",Sculptures
Adam's thorn,17.7,8.3,8.7,Adem Karaoglu,Turkey,"$5,130",Sculptures
BREAK THROUGH,22.4,13.4,31.5,bernhard wieser,Austria,"$9,110",Sculptures
ARTIST'S FINGERS PRINTS HEAD,8.7,19.7,7.9,berberi antoine,,"$19,000",Sculptures
Sunset,7.1,9.8,3.9,Joseph Salamon,,"$3,470",Sculptures
Circuit,18,23,10,Daniel Sinclair,United States,"$5,730",Sculptures
The Copper Tooth Twins,30,16,12,Richard Pauza,United States,"$26,750",Sculptures
Welded Copper Demon,3,6,3,Richard Pauza,United States,"$10,000",Sculptures
Grenade / Series 30,1.8,3.5,1.8,Andy Shaw,United Kingdom,$175,Sculptures
WHITE,10.2,24.8,16.1,Fernando Cardoso,Brazil,"$2,570",Sculptures
RECLINING VARIATION 3,12,5,10,Gerald Siciliano,United States,"$8,300",Sculptures
Untitled,9.5,16,14,Enrico Bartolini,Italy,"$1,110",Sculptures
The recommendation,5.7,18.9,5.3,Sejben Lajos,Hungary,$960,Sculptures
Spiritual structure,5.7,10.2,5.7,Eustaquio Carrasco,Spain,"$3,970",Sculptures
number 7,15.7,19.7,3.9,Carlos Ribeiro,Portugal,"$1,390",Sculptures
Cubes,7,16,6,Megan Demit,United States,$565,Sculptures
Heart-ripper I,7.1,27.2,5.9,Rossen Stanoev,Bulgaria,"$5,250",Sculptures
Gilbert,6,7,6,Jennifer Langhammer,United States,$495,Sculptures
Harmony Of Contrasts,98.4,98.4,19.7,Robert and Stefan Gahr,Austria,"$53,650",Sculptures
Madonna and child,12.8,15.9,2.8,Maurizio Castelli,Italy,"$2,645",Sculptures
Wire sculpture Van Gogh,35,43,1,Artistduo Mainkunstenaars,Netherlands,"$3,770",Sculptures
"‘"" Celebrity Sucker # 1 "" , from the series “Hookers, Lookers and Celebrity Suckers”",16,56,14,Andru Fijalkowski,United Kingdom,"$8,600",Sculptures
Queen of the Nile - green,1.5,4.8,0.8,Jeff and Ranja Dean,United States,$685,Sculptures
CIRCUITO DOBLE INFINITO - INFINITY DOUBLE CIRCUIT,18.9,6.7,9.1,Juan Pedrosa,Spain,"$2,070",Sculptures
"Troy ""MUG",7.1,8.3,7.1,Vladislav Vladislavov,Bulgaria,"$26,000",Sculptures
chancellor kaunitz,3.5,4.7,0.8,jelena mavrić,Croatia,$530,Sculptures
Senritsu,13.5,14,11.5,Carl Wright,United States,"$2,410",Sculptures
Emerald Pool,10.5,10.5,2.3,Olga Skorokhod,United States,$880,Sculptures
Crucified,15.7,21.7,3.9,Ricardas Vainas,Lithuania,"$1,660",Sculptures
Femme d' ébène au chapeau glacé - Gaga,15.7,23.6,15.7,Doris Grieten,,$580,Sculptures
Wall-Shrine VII,60,55.1,9.3,steve came,United Kingdom,"$2,950",Sculptures
Bodybuilding tree,50,26.8,2.4,Marco Marquardt,,"$8,910",Sculptures
ALI’GATOR,149.6,23.6,19.7,LACROIX Jean-Luc,France,"$26,000",Sculptures
L'envol,29.5,15.7,5.9,Mátyás G. Terebesi,,"$13,000",Sculptures
LA MACHINE A DECOCHER DES FLECHES,36.6,24,7.1,DOMINAULT EVELYNE,France,"$2,210",Sculptures
Jesus Suffering 2014,7.9,11.8,7.9,Karl Leonhardtsberger,Japan,"$4,270",Sculptures
Constellations I,3.9,3.9,0.2,Nadia Rozeva Green,,$710,Sculptures
"""INVOLUCRO 2""",15.7,19.7,11.8,Matteo Emery,Switzerland,"$1,280",Sculptures
Figure,7.9,17.7,5.9,Manuel Seita,Portugal,$390,Sculptures
Matiéres 004 - Sous bois -,11.8,11.8,1.6,Jean-François Réveillard,Switzerland,$420,Sculptures
